user_id,final_outbreak,std_outbreak,attack_rate,epidemic_probability,peak_infection,time_to_peak,duration,R0,growth_rate,strength,pagerank
324,5427.5,26.081602711489953,0.7563405797101449,1.0,3231.9,2.0,66.5,224.4,0.4835111925344098,1135.6766641919019,0.00025439126968341934
3316,5426.8,16.78570820668583,0.7562430323299889,1.0,3238.8,2.0,63.6,294.0,0.4220408919090037,1484.681634122712,0.0004080143057602684
3482,5425.3,22.8387828046943,0.7560340022296544,1.0,3176.3,2.0,67.6,138.5,0.57808807959724,736.998275046516,0.00018773701931441852
2465,5421.0,27.040710049848915,0.7554347826086957,1.0,3196.4,2.0,65.0,166.2,0.5427533584628574,816.5243848692311,0.0001851354056972193
5698,5420.7,20.342320418280703,0.7553929765886287,1.0,3236.6,2.0,59.9,284.4,0.43886085678787234,1416.6460919155152,0.0003350329182475319
6686,5420.7,19.975234666956982,0.7553929765886287,1.0,3218.0,2.0,65.9,219.4,0.4867943159639518,1099.5194658891053,0.0002462374328023459
6248,5420.4,24.23716154998353,0.7553511705685618,1.0,3184.7,3.0,59.9,24.6,0.9397774747166172,137.70076413798898,5.783962851929882e-05
5422,5417.8,21.037110067687532,0.7549888517279821,1.0,3916.0,5.8,66.5,36.3,0.8305971283885822,177.37234645170605,0.0006310782410912685
87,5417.6,15.76832267554162,0.7549609810479376,1.0,3175.4,2.1,65.7,157.4,0.5515895801435138,794.4904545963379,0.00018111954430062468
1634,5417.1,19.2169196282859,0.7548913043478261,1.0,3191.7,2.0,65.9,149.3,0.566167845420045,733.7846976708569,0.00016815958319543658
228,5415.9,24.99379923100928,0.7547240802675584,1.0,3241.3,2.0,62.4,285.7,0.4285044099431774,1386.4289958679421,0.000321292261120412
3296,5415.8,18.09861873182592,0.7547101449275363,1.0,3216.6,2.0,62.0,229.0,0.47711687881218817,1119.6545663956138,0.0002563628986157083
6695,5415.6,20.07087442041328,0.7546822742474917,1.0,3166.9,2.3,64.9,111.8,0.6194424066337085,578.7633814559504,0.0001379540990234803
3523,5415.1,32.873849789764506,0.7546125975473802,1.0,3200.3,2.0,65.3,156.0,0.5531355656051138,784.8577474856304,0.00019766564104972882
1443,5415.0,15.652475842498529,0.7545986622073578,1.0,3880.1,6.2,66.7,13.5,0.9969060639683585,59.99867167647766,0.00021383510413445388
1033,5415.0,31.12876483254676,0.7545986622073578,1.0,3851.9,6.4,66.5,4.3,1.3467713293061443,17.45327967005407,8.386553690738423e-05
3358,5415.0,26.888659319497503,0.7545986622073578,1.0,3224.2,2.0,62.8,255.1,0.4537604942568668,1269.825917560856,0.0002940723451861631
4747,5414.8,19.610201426808448,0.7545707915273133,1.0,3244.4,2.0,62.8,286.5,0.43008378307598394,1437.8436415807037,0.00033924392170511634
5434,5414.2,18.015548839821673,0.7544871794871795,1.0,3221.5,2.0,62.7,236.3,0.47319769782504767,1191.329633351571,0.00026703201673757503
2306,5413.1,18.228823330100052,0.7543338907469342,1.0,3150.3,2.5,66.0,65.4,0.7305313294634584,332.62881648210873,0.00010884466841752595
5994,5412.8,23.87802336877992,0.7542920847268674,1.0,3234.6,2.0,57.4,291.5,0.4263236641660278,1449.2884862429094,0.00035138607380558683
408,5412.4,12.451505933018703,0.7542363433667781,1.0,3208.9,2.0,63.2,192.1,0.5091015423539276,937.3888467131289,0.00021129183840540896
1702,5412.4,22.339203208709122,0.7542363433667781,1.0,3175.6,6.4,67.6,0.4,1.055324278798012,1.2276638644633677,2.3358075972556346e-05
2997,5412.2,22.035426022657244,0.7542084726867335,1.0,3183.0,2.0,63.9,127.0,0.5947756193432692,653.0921565473129,0.0001519401559896481
