user_id,final_outbreak,std_outbreak,attack_rate,epidemic_probability,peak_infection,time_to_peak,duration,R0,growth_rate,strength,pagerank,eigenvector_centrality,approximate_current_flow_betweenness,clustering
4378,977.75,325.60894874066344,0.8450734658599827,0.9,825.5,3.05,46.45,14.65,0.9171888785173182,831.7910198582431,0.0011489731481522944,0.036070807872237626,0.004540603742883884,0.6784063327246351
5842,977.75,325.5966638342598,0.8450734658599827,0.9,828.05,3.55,47.55,9.7,1.028078578650227,478.4764235759761,0.0006928682923147996,0.023138081926804253,0.0008238799597388211,0.723320790415985
1030,977.75,325.60326702906406,0.8450734658599827,0.9,824.4,3.25,51.9,12.8,0.9532219117857255,723.8559123011715,0.0009914188952418485,0.03271640728637453,0.0011214696385659312,0.7205611635960874
5516,977.75,325.60879518219406,0.8450734658599827,0.9,822.4,3.25,44.6,13.6,0.9366153721036229,740.5670253562457,0.0010128196168409972,0.03325582275999197,0.0011623949113221776,0.7140513195186847
1105,977.7,325.5876379717142,0.8450302506482282,0.9,831.5,3.0,45.05,14.85,0.9070173837072534,808.1307246455889,0.0011029908422276783,0.03541967550748078,0.0014015025470106137,0.6910803817673993
6178,977.7,325.5876379717142,0.8450302506482282,0.9,826.25,3.45,49.9,9.45,1.043458104654899,518.6523962418106,0.0007404685949920992,0.02484248362609179,0.0008781468065682007,0.7299445020346556
2889,977.7,325.5839523072352,0.8450302506482282,0.9,829.25,3.55,47.05,8.0,1.08114577610191,449.5472485882184,0.0006585611089370385,0.021879305832701944,0.0008011446855541901,0.7184664661212128
3821,977.65,325.57276836369465,0.8449870354364736,0.9,827.6,3.05,45.45,14.4,0.9164431515335387,790.843406594302,0.001078602453599721,0.03491407067749742,0.0013163388394439412,0.6993863297300581
6220,977.65,325.5678539106709,0.8449870354364736,0.9,829.4,3.45,47.55,9.2,1.0543776867126882,530.0943624745469,0.0007541165490778999,0.025316566328666447,0.0009369552921804871,0.7317770132553526
5230,977.65,325.55986776628345,0.8449870354364736,0.9,830.4,2.95,47.3,14.2,0.9145395868220236,751.9364932795983,0.001027289297687944,0.03366593823690912,0.0012086398672917498,0.7132808951085798
1144,977.65,325.56109641663267,0.8449870354364736,0.9,834.2,3.05,47.5,15.2,0.9078842110874644,805.3744645104466,0.0011011427669154286,0.035301854068298215,0.0013999717642586092,0.690691473314475
4650,977.65,325.5601749293055,0.8449870354364736,0.9,826.0,3.5,46.0,9.5,1.034493800070115,522.5359057785489,0.0007452210773934004,0.024990117256421147,0.0008902904738412267,0.7297645299643938
6198,977.65,325.5635537034206,0.8449870354364736,0.9,824.25,3.1,46.9,14.75,0.911687118335589,873.2368006234053,0.0012120298253839726,0.037327237857031424,0.0015291531522525531,0.6661835320635817
709,977.65,325.5618643207463,0.8449870354364736,0.9,836.45,3.05,46.3,14.65,0.92449295854875,808.1470321276602,0.0011033573205594784,0.03543456453585551,0.0014043387060891808,0.6923354008383473
2569,977.6,325.54760020617573,0.8449438202247191,0.9,846.15,3.6,49.1,4.6,1.2345224300036084,244.68636355775052,0.0004179637431214225,0.012408758101607395,0.0004990200470383564,0.707021400711207
3124,977.6,325.54591074071254,0.8449438202247191,0.9,828.75,3.4,50.1,10.4,1.014695909235811,567.4168017212693,0.0007989397182308935,0.02683336723934366,0.0009361112355532641,0.7366175875174646
5460,977.6,325.54376049926066,0.8449438202247191,0.9,824.45,3.25,51.1,11.6,0.9776347061918289,648.7755352405613,0.0008978229803408669,0.029964683792535647,0.0010495933445578253,0.7310989948475284
7080,977.6,325.55312930457296,0.8449438202247191,0.9,830.05,3.05,42.75,14.85,0.916307832322595,802.2004490800363,0.001094238551761256,0.03527312126306962,0.0013908715609266453,0.6956823615064341
2131,977.6,325.55727606674685,0.8449438202247191,0.9,832.15,3.0,46.35,16.1,0.8843020402411648,886.4892017339117,0.0012847435949499338,0.03764564693268116,0.0015632674973145378,0.6579165195724048
3239,977.55,325.537321209105,0.8449006050129645,0.9,829.35,3.5,46.05,7.85,1.0905095662805957,392.96072517186076,0.0005913340643793491,0.019328599432888678,0.000699820422720169,0.7124965834470438
3926,977.55,325.5281055454352,0.8449006050129645,0.9,832.8,3.05,46.1,14.85,0.9125744390675116,783.4582784603717,0.001068414479008948,0.03468846295299495,0.0012428501187391923,0.7024623850636309
2656,977.55,325.5451543181069,0.8449006050129645,0.9,824.9,3.15,45.85,14.75,0.9209293690285274,887.9604183845894,0.001281443158849579,0.037684630856401544,0.0015654491221536633,0.6571663135381569
2355,977.55,325.52933431566504,0.8449006050129645,0.9,828.4,3.35,47.45,11.35,0.9916484427467169,646.0125897477691,0.000895060430134855,0.02983531813672579,0.0010030022666282711,0.7301896461389287
2449,977.55,325.5267231733825,0.8449006050129645,0.9,836.8,3.55,45.9,7.25,1.1123852622176504,423.90193140669254,0.0006282938045276722,0.020745702343597048,0.0008208806066040208,0.7162334355050785
6627,977.55,325.5313310573961,0.8449006050129645,0.9,828.8,3.05,44.2,13.7,0.9276478747208352,724.5097634239607,0.0009929138152667768,0.03270918079773631,0.0011208068633980486,0.7183070832519473
857,977.55,325.5348637243022,0.8449006050129645,0.9,829.1,3.0,47.7,14.95,0.9109943771787901,806.4736373963851,0.0011005170179089327,0.0354177274459792,0.0013988589366788979,0.6952065957421627
5772,977.55,325.53302059852547,0.8449006050129645,0.9,826.6,3.2,46.4,13.0,0.949167736371592,687.3289395549629,0.0010547270718581161,0.03144356763096563,0.0010916848397519614,0.7309450152365775
6255,977.55,325.5337885688673,0.8449006050129645,0.9,825.8,3.5,48.85,9.5,1.0356582177677165,572.0782340166311,0.000804655064847233,0.026993966848694626,0.0009607806112834152,0.7341657925014063
3779,977.55,325.5247264033871,0.8449006050129645,0.9,832.05,3.2,45.35,13.2,0.9505878361936776,781.7805837241915,0.001066619743611804,0.03461220693653824,0.00137101634132997,0.7016321337501705
2645,977.55,325.53824276112323,0.8449006050129645,0.9,839.6,3.05,47.05,16.3,0.8896361394477528,853.8867100791985,0.0011742402231578496,0.03675517434600555,0.001490579172594384,0.6722266762012566
771,977.5,325.5122885545183,0.8448573898012101,0.9,829.8,3.15,47.65,14.4,0.9180963813362685,816.4626231862147,0.0011154992983845894,0.03567702630471813,0.0014134513744519038,0.6885894895804684
3261,977.5,325.50906285386276,0.8448573898012101,0.9,825.0,3.2,45.65,14.9,0.9108281848250022,784.1234345760372,0.0011801148856272385,0.03464925093777895,0.0013091466143596074,0.6982944274490405
558,977.5,325.5052226923556,0.8448573898012101,0.9,823.7,3.45,48.5,9.45,1.0316806741967997,561.2038630593098,0.0008141118544752509,0.026547461733437656,0.0009608131803787764,0.733894069272431
4402,977.5,325.5084484310661,0.8448573898012101,0.9,821.75,3.2,46.8,11.65,0.9767622821780786,621.2044731752859,0.0008642432791822614,0.028917171292096876,0.0010160879652317788,0.7336726275969726
1161,977.5,325.52073666665234,0.8448573898012101,0.9,828.3,3.0,43.6,13.9,0.9276454495105987,818.4916100115979,0.0011188940546496134,0.03571677645103694,0.0013494435611292133,0.6860864343969026
1045,977.5,325.51689664286243,0.8448573898012101,0.9,824.25,3.4,45.35,10.9,1.0007467806165435,656.5490021319879,0.0009071818636217685,0.03024711127118754,0.0010577236125292196,0.7288227884649391
2422,977.5,325.51351738445516,0.8448573898012101,0.9,835.0,3.35,48.3,10.95,1.0105161639925326,684.691246872977,0.0009424805707063826,0.031304116437206056,0.0010891611856489588,0.7279292419253635
4919,977.45,325.5023002990916,0.8448141745894555,0.9,821.7,3.2,46.55,12.2,0.9615763033147545,682.9210313991716,0.001105379549660747,0.031219357987448116,0.001082358748102881,0.7266952196164351
3964,977.45,325.49968893994355,0.8448141745894555,0.9,864.95,3.8,47.7,1.45,1.534283639951765,74.11810966464805,0.00021862050408374219,0.003876591813508392,0.00020733231830124185,0.7075158614064372
1481,977.45,325.5090590137239,0.8448141745894555,0.9,826.25,3.45,49.85,11.1,1.0032336072810257,598.1643637803762,0.000836422228265103,0.02799962347715542,0.0009894834354019883,0.7322163752590335
5562,977.45,325.4972311710193,0.8448141745894555,0.9,858.2,3.8,44.2,2.4,1.430271085304093,156.8426736671848,0.0003155082600282819,0.008044876463949665,0.00034675396217149964,0.7089899896568089
4676,977.4,325.48892454275614,0.844770959377701,0.9,824.6,3.1,44.0,12.35,0.9551034311238177,768.9214301659196,0.001049600346619529,0.03417895997727945,0.0012240407194001935,0.7039037437893948
4037,977.4,325.473869918923,0.844770959377701,0.9,827.3,3.1,45.0,14.85,0.9173459690143253,840.5628237511612,0.00115864060206103,0.03636088007738736,0.0014030896763268296,0.6775953783720811
3725,977.4,325.476327864255,0.844770959377701,0.9,827.4,3.25,46.8,14.6,0.9218510944177516,882.7996000203618,0.0012304241194511052,0.03764270251958984,0.0015459067678406425,0.6651531465816545
2468,977.4,325.4794002698174,0.844770959377701,0.9,828.4,3.15,46.1,12.05,0.9801214082365038,800.4391125098907,0.0010913124920358956,0.03523043466415576,0.0012168217870740302,0.6972383198455211
2611,977.4,325.4775568299603,0.844770959377701,0.9,847.0,3.6,46.6,4.45,1.2416153165238755,294.61792677706063,0.000476101367697863,0.014807536823900829,0.000581144771749097,0.7094387543346669
5572,977.4,325.47801769090336,0.844770959377701,0.9,853.45,3.75,49.45,3.75,1.3230760571836562,170.65511191458236,0.00033147000056107153,0.008759853186324702,0.0003494784223205215,0.70774457331136
4137,977.4,325.4864666925493,0.844770959377701,0.9,828.5,3.45,46.2,8.65,1.068762849758034,498.6070852908788,0.0007195820721460964,0.023972821826216323,0.0008672824372228081,0.7250491304396731
5854,977.4,325.48523776048586,0.844770959377701,0.9,824.25,3.3,43.45,11.3,0.9864582161605955,621.2935492059892,0.0008642779409195187,0.02890040274327735,0.0010216155057998161,0.7312698921320981
1556,977.4,325.48769561997267,0.844770959377701,0.9,824.75,3.45,44.95,8.85,1.0456087903757967,530.4910081075705,0.0007547782615437735,0.025330883427610473,0.0008983218457717559,0.7317877432832391
5188,977.35,325.463557867851,0.8447277441659464,0.9,828.5,3.1,47.0,14.8,0.9085762557623642,830.7664402129703,0.0011377973774966224,0.03604920748298937,0.0014339402773191632,0.6792602929078114
5025,977.35,325.4578736180767,0.8447277441659464,0.9,828.75,3.45,46.65,9.3,1.0440631216395446,559.7590078305469,0.0007895136479675528,0.026538138455146517,0.0009592120358995128,0.7369258211077605
531,977.3,325.4464779345446,0.8446845289541919,0.9,827.1,3.15,44.4,13.45,0.9363926809243147,827.9279078853012,0.001131547964458609,0.03604985092727158,0.0014286918352574408,0.6858987013837554
5949,977.3,325.4503187892124,0.8446845289541919,0.9,831.45,3.1,46.1,14.95,0.9128020287238928,805.0375988576523,0.001097924646191011,0.035355318015481814,0.0013294679703420868,0.694423633853888
7046,977.3,325.4452488514773,0.8446845289541919,0.9,834.25,3.05,43.65,13.55,0.9349283769379225,782.7523243661396,0.001067525653809469,0.034661255396168746,0.001240243054560562,0.7022067227056197
639,977.3,325.4509333217528,0.8446845289541919,0.9,830.55,3.05,46.9,15.3,0.9083684572404187,893.4227763648697,0.001332495445903857,0.03781870576779656,0.001574458756988897,0.6538874642475159
1952,977.25,325.42800663126707,0.8446413137424373,0.9,851.75,3.6,47.75,4.8,1.2550294904845587,254.9520891623771,0.00043002132367963474,0.012906183370934646,0.0005037708495852762,0.7091276113732091
3620,977.25,325.44060518011577,0.8446413137424373,0.9,835.4,3.0,47.85,14.9,0.911646243383394,828.3940114903861,0.0011329221818764713,0.03603637024733314,0.0014279470763435336,0.6838169529254964
4106,977.25,325.4429097399419,0.8446413137424373,0.9,827.75,3.25,45.9,13.1,0.9620726236938817,864.3638580831604,0.0011968220697683774,0.0370663571352713,0.0015103884052054502,0.668854944014242
5888,977.2,325.414289790722,0.8445980985306828,0.9,834.6,3.15,47.65,14.5,0.9240968430614919,887.6058433123951,0.0012611320307855073,0.03772291081774925,0.0015585288126306466,0.6600152789081
6802,977.2,325.4162872383618,0.8445980985306828,0.9,824.45,3.55,51.1,9.35,1.0466325516591573,501.1246185184695,0.0007197138107207336,0.024087372936372323,0.0008641253189919716,0.7254855189248001
