user_id,final_outbreak,std_outbreak,attack_rate,epidemic_probability,peak_infection,time_to_peak,duration,R0,growth_rate,strength,pagerank
558,1101.75,3.2996211903792836,0.952247191011236,1.0,970.65,3.0,48.7,27.7,0.6784535788551233,561.2038630593098,0.0008141118544752509
5368,1100.65,3.5252659474144648,0.9512964563526362,1.0,995.0,3.0,53.85,15.25,0.8378790521522534,286.44835294759935,0.00046668407003019
6886,1100.55,4.2482349275905165,0.9512100259291271,1.0,953.6,3.0,54.05,43.55,0.5651786005197693,864.6673851030196,0.0011930909004685822
890,1100.3,3.7429934544425802,0.9509939498703543,1.0,987.9,3.0,50.15,20.35,0.7592544597695299,412.1593412798303,0.0006141280330817351
6749,1100.2,3.529872518944558,0.9509075194468454,1.0,973.05,3.0,49.65,29.15,0.6613409315371624,580.046154015349,0.000814102794828066
385,1100.1,2.9478805945967355,0.9508210890233362,1.0,964.5,3.0,49.9,34.05,0.6280330488214259,664.6219213251677,0.0009172534732294295
51,1099.8,4.28485705712571,0.9505617977528089,1.0,970.1,3.0,51.35,29.75,0.6601699332252312,591.845142776543,0.000828655589193145
1792,1099.7,3.9887341350358265,0.9504753673292999,1.0,958.35,4.15,54.35,1.45,1.4909644071251968,29.042160171386776,0.00016542871802917997
3620,1099.7,4.4170125650715555,0.9504753673292999,1.0,960.4,3.0,52.3,42.15,0.5764783924828597,828.3940114903861,0.0011329221818764713
5903,1099.65,4.245880356298326,0.9504321521175455,1.0,959.2,3.0,55.9,37.05,0.6052377150548451,811.4137566395273,0.0011066591882777864
6278,1099.6,4.903060268852505,0.9503889369057907,1.0,1001.15,3.05,52.05,6.9,1.0711305781951215,146.88009281735813,0.0003038508239046011
5935,1099.5,4.598912915026768,0.9503025064822818,1.0,960.15,3.0,50.3,37.7,0.599933636280332,771.8957874719026,0.001052936109895946
1876,1099.35,4.281062952118317,0.950172860847018,1.0,1003.55,3.0,52.65,12.15,0.9025913822803895,283.82873473684856,0.00046359612696666395
5910,1099.25,3.948100809249936,0.950086430423509,1.0,975.7,3.0,49.6,27.85,0.6801781404112791,538.2816114034871,0.0007639377997591283
3691,1099.2,4.853864439804639,0.9500432152117546,1.0,963.8,3.0,54.2,34.4,0.6218566720049832,667.940522273764,0.000920999074063947
6838,1099.0,3.6193922141707713,0.9498703543647364,1.0,956.05,3.0,52.1,41.85,0.5776347029963619,850.5428075856438,0.0011684561748423262
3132,1098.95,3.8141185089087104,0.9498271391529819,1.0,961.0,3.0,50.95,38.85,0.5939518015785289,796.0559578435082,0.0010853876099763994
5802,1098.9,3.8457769046058825,0.9497839239412273,1.0,975.8,3.0,53.65,26.25,0.6924730757092161,515.9557414328619,0.0008474884110857023
1635,1098.9,3.78021163428716,0.9497839239412273,1.0,970.3,3.0,47.1,30.7,0.650843066800266,660.9799918937313,0.0009125378609014727
4756,1098.85,3.837642505497353,0.9497407087294727,1.0,964.0,3.0,51.65,35.75,0.6145731091246196,686.6668729929427,0.0009444898966426307
6634,1098.85,3.3952172242729923,0.9497407087294727,1.0,951.85,3.0,50.85,43.85,0.560751544325698,837.4046423970642,0.0011465178134119514
4461,1098.85,4.54175076374739,0.9497407087294727,1.0,966.45,3.0,50.8,33.7,0.6293848805643085,659.385336255855,0.0009109698935197312
